date,datetime,open_price,high_price,low_price,close_price,volume_btc,volume_usdt,trade_count,taker_buy_volume_btc,taker_buy_volume_usdt,price_change,price_change_abs,high_low_ratio,volume_ratio,ma_7,ma_30,ma_90
2025-04-28,2025-04-28 00:00:00+00:00,93749.29,95630.0,92800.01,95011.18,22157.53351,2092532996.555172,3424740,11626.77592,1098667305.239998,0.013460153835815225,1261.87999999999,1.0304955786103902,0.5250418067713517,94163.1,85681.90766666667,89138.08044444445
2025-04-29,2025-04-29 00:00:00+00:00,95011.18,95461.53,93742.54,94256.82,16955.3402,1607154803.4675477,3020875,7112.68469,674688527.813066,-0.007939697201950202,-754.359999999986,1.018337352497596,0.4198030745746327,94279.36142857141,86077.46866666667,89032.78688888889
2025-04-30,2025-04-30 00:00:00+00:00,94256.82,95228.45,92910.0,94172.0,17661.2751,1664825670.9831252,3214149,8393.2162,791272380.0312446,-0.0008998818334843284,-84.82000000000698,1.0249537186524593,0.4752884303880157,94348.06428571428,86464.86833333335,88915.55422222221
2025-05-01,2025-05-01 00:00:00+00:00,94172.0,97424.02,94130.43,96489.91,21380.45343,2053857614.2732673,2925716,10925.87308,1049157198.8587636,0.024613579407891883,2317.9100000000035,1.0349896415006286,0.510822752058202,94706.55571428571,86842.58733333331,88849.55811111111
2025-05-02,2025-05-02 00:00:00+00:00,96489.9,97895.68,96350.0,96887.14,14905.74811,1446387651.5840576,2698263,7440.33531,722022817.2246199,0.004116803508263045,397.2299999999959,1.0160423456149454,0.49919039092588596,95027.76428571428,87321.61566666668,88807.908
2025-05-03,2025-05-03 00:00:00+00:00,96887.13,96935.67,95753.01,95856.42,9723.34838,935906144.9651498,1181239,3929.4049,378271292.4443145,-0.010638357164841517,-1030.7200000000012,1.0123511521987665,0.4041765239808316,95203.25285714286,87743.06,88787.41722222223
2025-05-04,2025-05-04 00:00:00+00:00,95856.42,96304.48,94151.38,94277.62,11036.38342,1053542403.8531588,1674726,4385.33486,418573470.8569623,-0.016470466975503584,-1578.800000000003,1.0228684911469168,0.3973010192338708,95278.72714285715,88089.31833333334,88709.07388888889
2025-05-05,2025-05-05 00:00:00+00:00,94277.61,95199.0,93514.1,94733.68,17251.18189,1626999380.1759968,2623300,8399.64855,792299650.3395202,0.0048374152847727725,456.0599999999977,1.0180176037624271,0.4869698538261367,95239.08428571429,88462.508,88675.41333333333
2025-05-06,2025-05-06 00:00:00+00:00,94733.68,96920.65,93377.0,96834.02,16122.64513,1526847764.5636683,2512960,7505.95734,711372483.6117135,0.022170995574119168,2100.340000000011,1.0379499234286815,0.46590924132832884,95607.25571428573,89075.97533333332,88677.87544444445
2025-05-07,2025-05-07 00:00:00+00:00,96834.02,97732.0,95784.61,97030.5,16644.83854,1611730124.5924544,2849139,8316.74471,805430612.4055353,0.0020290389679165077,196.47999999999593,1.0203309279016743,0.49973044501429686,96015.61285714286,89671.55066666665,88683.166
2025-05-08,2025-05-08 00:00:00+00:00,97030.5,104145.76,96876.29,103261.6,34962.02847,3508645830.5650144,4991147,18547.23009,1861334478.364427,0.06421795208723036,6231.100000000006,1.0750386910976877,0.530499391574295,96982.99714285714,90569.52333333333,88758.21933333334
2025-05-09,2025-05-09 00:00:00+00:00,103261.61,104361.3,102315.14,102971.99,27617.39907,2847518447.981513,4406929,14525.20381,1497826622.326188,-0.002804624371499198,-289.6100000000006,1.0199986043121283,0.52601120929978,97852.26142857142,91248.08233333334,88830.74433333334
2025-05-10,2025-05-10 00:00:00+00:00,102971.99,104984.57,102818.76,104809.53,15324.78611,1588386278.502415,2227845,8258.23478,856095289.5216646,0.017845046988020696,1837.5399999999936,1.0210643466231262,0.5389717231307366,99131.27714285713,92088.15666666666,88923.48633333333
2025-05-11,2025-05-11 00:00:00+00:00,104809.53,104972.0,103345.06,104118.0,17987.12197,1873381777.2124252,3100176,9071.95578,944903285.107308,-0.006597968715249425,-691.5299999999988,1.015742794091948,0.5043837281866355,100537.0457142857,92777.962,88997.78833333333
2025-05-12,2025-05-12 00:00:00+00:00,104118.0,105819.45,100718.37,102791.32,31272.77792,3242348937.383069,5298407,16455.99797,1707457796.5881395,-0.01274208110028996,-1326.679999999993,1.0506469673804293,0.526611364033584,101688.13714285716,93361.77600000001,89075.71188888888
2025-05-13,2025-05-13 00:00:00+00:00,102791.32,104976.25,101429.7,104103.72,21253.42409,2197244118.1523666,3703531,10705.97845,1106609664.707795,0.012767615008738131,1312.3999999999942,1.0349655968616687,0.5036352836562958,102726.66571428571,94039.9,89144.97555555556
2025-05-14,2025-05-14 00:00:00+00:00,104103.72,104356.95,102602.05,103507.82,16452.9081,1704708279.3884108,3025221,8026.03333,831783471.654361,-0.005724099004339123,-595.8999999999942,1.0171039467535006,0.48793302743433353,103651.99714285714,94670.44133333334,89221.63866666667
2025-05-15,2025-05-15 00:00:00+00:00,103507.83,104192.7,101383.07,103763.71,17998.98604,1850183474.529204,4139477,8475.18036,871244345.564136,0.0024721803627976158,255.88999999999942,1.0277130096770595,0.47089618816632883,103723.72714285715,95341.09866666667,89291.23011111112
2025-05-16,2025-05-16 00:00:00+00:00,103763.71,104550.33,103100.49,103463.9,15683.88024,1628832372.324148,3237442,7555.15801,784850382.1942747,-0.002889353127408567,-299.8100000000122,1.0140623967936524,0.48184846736216785,103794.0,95988.88266666667,89356.72166666666
2025-05-17,2025-05-17 00:00:00+00:00,103463.9,103709.86,102612.5,103126.65,11250.89622,1160418362.950618,2568597,5335.11525,550379728.7338501,-0.00325959102643536,-337.25,1.0106942136679256,0.47429422551913863,103553.58857142857,96594.84066666667,89434.59422222222
2025-05-18,2025-05-18 00:00:00+00:00,103126.65,106660.0,103105.09,106454.26,21599.98726,2262214972.0749383,3193300,11664.89904,1221914552.0552013,0.0322672170578604,3327.6100000000006,1.034478511196683,0.5401407766895127,103887.34,97327.493,89553.19711111112
2025-05-19,2025-05-19 00:00:00+00:00,106454.27,107108.62,102000.0,105573.74,30260.03524,3150324504.595452,4881371,14208.309,1480452895.0841563,-0.008271345834351629,-880.5199999999895,1.0500845098039215,0.46993663444022515,104284.82857142856,98010.71733333333,89663.21933333334
2025-05-20,2025-05-20 00:00:00+00:00,105573.73,107320.0,104184.72,106849.99,23705.48275,2509102444.6695986,3878351,12350.46275,1307273652.3895233,0.012088706907607882,1276.25,1.0300934724401045,0.5210124660978784,104677.15285714285,98733.07566666667,89776.61511111111
2025-05-21,2025-05-21 00:00:00+00:00,106850.0,110797.38,106100.01,109643.99,45531.040345,4914709514.320026,6835279,23661.649395,2555528481.098726,0.02614880918566298,2794.0,1.044273040125067,0.5199754886128393,105553.74857142857,99470.66766666666,89902.60388888889
2025-05-22,2025-05-22 00:00:00+00:00,109643.99,111980.0,109177.37,111696.21,31630.77313,3509432834.573417,5794216,16584.56293,1840083098.5827856,0.018717122570968137,2052.220000000001,1.0256704296870314,0.5243249223792179,106686.96285714286,100079.10833333334,90074.98422222222
2025-05-23,2025-05-23 00:00:00+00:00,111696.22,111800.0,106800.0,107318.3,31737.72309,3469704446.3904047,5251192,14309.31652,1565622441.187517,-0.03919479452346686,-4377.9100000000035,1.046816479400749,0.45122645613699514,107237.59142857145,100533.349,90194.62077777777
2025-05-24,2025-05-24 00:00:00+00:00,107318.3,109506.03,106875.41,107761.91,16782.53129,1819958819.7748585,2805418,8786.90747,953683093.321657,0.004133591381898505,443.6100000000006,1.0246138938788631,0.524013556218615,107899.77142857143,100992.73033333333,90322.44200000001
2025-05-25,2025-05-25 00:00:00+00:00,107761.9,109299.99,106600.64,109004.19,17710.04695,1904366455.425858,3151168,7867.16712,846688135.0097136,0.011528006509906819,1242.2799999999988,1.0253220806179026,0.4446035754291711,108264.04714285715,101471.58066666666,90516.34544444444
2025-05-26,2025-05-26 00:00:00+00:00,109004.2,110422.22,108670.58,109434.79,14649.11593,1605578282.1079032,2887863,7301.11288,800269021.1922797,0.003950306864350717,430.59999999999127,1.0161188060282738,0.4984303973903014,108815.62571428572,101965.14033333333,90746.94977777779
2025-05-27,2025-05-27 00:00:00+00:00,109434.78,110718.0,107516.57,108938.17,21276.65635,2327603851.1192646,3735509,9969.89271,1090553624.461599,-0.004538044985511469,-496.61999999999534,1.0297761545034407,0.46853059808145164,109113.93714285715,102471.436,91021.26177777778
2025-05-28,2025-05-28 00:00:00+00:00,108938.17,109284.7,106769.43,107781.78,15633.78829,1689136748.5130312,2933262,6877.27341,743282966.7207197,-0.010615103962183348,-1156.3899999999994,1.0235579603637484,0.4400371772001534,108847.90714285716,102897.12266666668,91277.63066666666
2025-05-29,2025-05-29 00:00:00+00:00,107781.78,108891.91,105322.86,105589.75,19834.70116,2128639017.5081615,3774926,9457.49356,1015173771.5489898,-0.02033766746104948,-2192.029999999999,1.0338867554489122,0.4769121317419887,107975.55571428571,103274.887,91513.62855555555
2025-05-30,2025-05-30 00:00:00+00:00,105589.75,106313.12,103621.0,103985.48,23706.49799,2493078549.591861,4307572,11070.98746,1164158558.6435854,-0.015193425498213675,-1604.270000000004,1.0259804479786916,0.4669562292107357,107499.43857142857,103602.003,91712.75022222221
2025-05-31,2025-05-31 00:00:00+00:00,103985.47,104900.0,103068.55,104591.88,11289.35922,1174000801.507038,2343787,5278.95175,548980630.8493577,0.005831583409529939,606.4000000000087,1.0177692419268536,0.4676152095847326,107046.57714285715,103872.06866666667,91827.43777777777
2025-06-01,2025-06-01 00:00:00+00:00,104591.88,105866.91,103752.49,105642.93,9709.70006,1016188486.9505996,1939359,4640.3507,485683466.9347843,0.0100490592577549,1051.0499999999884,1.0203794627001241,0.4779462404580412,106566.39714285712,104163.92833333333,92043.24133333332
2025-06-02,2025-06-02 00:00:00+00:00,105642.93,105935.63,103659.88,105857.99,13453.98813,1409004206.9863732,2997656,6494.65497,680177826.6144172,0.0020357254385126033,215.06000000001222,1.0219540095936828,0.4827365477277069,106055.42571428571,104497.314,92249.64144444444
2025-06-03,2025-06-03 00:00:00+00:00,105858.0,106794.67,104872.5,105376.89,13259.52634,1402493746.5993218,2470698,6260.22436,662160926.8241225,-0.004544767948078454,-481.1000000000058,1.01832863715464,0.4721311081990123,105546.67142857143,104867.28966666666,92413.76233333333
2025-06-04,2025-06-04 00:00:00+00:00,105376.9,106000.0,104179.0,104696.86,14034.89482,1476928482.368878,2274464,6979.9491,734803757.4185839,-0.00645331248625769,-680.0299999999988,1.017479530423598,0.49752155652114993,105105.96857142857,105199.39566666665,92577.81755555555
2025-06-05,2025-06-05 00:00:00+00:00,104696.86,105909.71,100372.26,101508.68,22321.50154,2301567892.5305448,3963295,10005.36019,1031668517.0427113,-0.030451534076571196,-3188.1800000000076,1.0551691274063173,0.44824596328045085,104522.95857142856,105355.21766666666,92741.22788888888
2025-06-06,2025-06-06 00:00:00+00:00,101508.69,105333.0,101095.8,104288.44,15839.07385,1642382404.9355752,2709327,7655.60679,793575821.4357933,0.027384456186406947,2779.7600000000093,1.04191272040975,0.48318577881192193,104566.23857142856,105597.149,92941.96111111112
2025-06-07,2025-06-07 00:00:00+00:00,104288.43,105900.0,103871.09,105552.15,8344.93206,877915380.954823,1402494,3970.01912,417664199.1912712,0.012117450409652175,1263.7099999999919,1.0195329614813902,0.47574539443313835,104703.42,105673.50066666667,93217.71422222222
2025-06-08,2025-06-08 00:00:00+00:00,105552.15,106488.14,104964.14,105734.0,8048.06305,850887129.4282976,1295154,4361.42266,461098506.088324,0.0017228450581063814,181.85000000000582,1.0145192443819384,0.5419032561911371,104716.43000000001,105765.56766666665,93519.24911111112
2025-06-09,2025-06-09 00:00:00+00:00,105734.01,110530.17,105318.37,110263.02,19975.37451,2154922022.221173,2839846,10623.88217,1146790065.5135615,0.042834093101556725,4529.020000000004,1.0494861437752978,0.5321724190889815,105345.72,105947.35066666667,93822.91611111112
2025-06-10,2025-06-10 00:00:00+00:00,110263.02,110400.0,108331.03,110274.39,17071.82839,1867620550.1921728,3003420,8009.29581,876411274.3969488,0.00010311707406529536,11.369999999995343,1.019098590680805,0.4692662405683899,106045.36285714286,106152.56366666667,94118.40800000001
2025-06-11,2025-06-11 00:00:00+00:00,110274.39,110392.01,108064.0,108645.12,13115.91638,1434884639.7506304,2667014,6030.96867,659947218.0033869,-0.014774690660270262,-1629.270000000004,1.0215428819958543,0.4599305057151351,106609.4,106347.69033333333,94424.28955555556
2025-06-12,2025-06-12 00:00:00+00:00,108645.13,108813.55,105671.72,105671.73,17778.67218,1908309274.0868344,3517420,8291.22648,890420511.4704415,-0.027367911232460296,-2973.3899999999994,1.0297319850571185,0.46660178387307066,107204.12142857142,106399.95733333334,94665.27322222223
2025-06-13,2025-06-13 00:00:00+00:00,105671.74,106179.53,102664.31,106066.59,26180.81734,2735461890.6929703,5452577,12793.70705,1337300355.9952192,0.003736666372359032,394.8600000000006,1.0342399418064565,0.4888755206370077,107458.14285714284,106485.24966666666,94906.69711111112
2025-06-14,2025-06-14 00:00:00+00:00,106066.59,106252.0,104300.0,105414.64,8798.93969,925568614.1784064,1521776,3848.55498,405001275.9262716,-0.0061466103511010894,-651.9499999999971,1.0187152444870566,0.4375702349044933,107438.49857142857,106540.28066666666,95160.4761111111
2025-06-15,2025-06-15 00:00:00+00:00,105414.63,106128.57,104494.53,105594.01,7164.20047,754596887.8748003,1564768,3356.46912,353608577.6853774,0.0017015663099546607,179.36999999999534,1.0156375649519644,0.468605931679971,107418.5,106611.28433333333,95400.29811111111
2025-06-16,2025-06-16 00:00:00+00:00,105594.02,108952.38,104980.37,106794.53,14922.6654,1599849840.7325244,2928998,7442.34921,797865030.1366178,0.011369205507016922,1200.520000000004,1.0378357401483727,0.49871244777028495,106923.00142857143,106733.547,95667.84811111112
2025-06-17,2025-06-17 00:00:00+00:00,106794.53,107771.34,103371.02,104551.17,17866.33025,1883173484.8991,3723010,8082.6529,852365443.211356,-0.02100631933114927,-2243.3600000000006,1.0425682168948318,0.45262183757702257,106105.39857142858,106670.11066666666,95864.57288888887
2025-06-18,2025-06-18 00:00:00+00:00,104551.17,105550.27,103500.0,104886.78,13968.64167,1461383024.362209,3468170,6656.31474,696386846.6904296,0.0032100071190022117,335.6100000000006,1.0198093719806764,0.4765258902568363,105568.49285714285,106647.212,96094.16611111112
2025-06-19,2025-06-19 00:00:00+00:00,104886.79,105226.17,103929.27,104658.59,7678.60737,803402575.962045,1718045,3583.19736,374871407.41073346,-0.002175583996381625,-228.19000000000233,1.0124786790092914,0.46660468689914114,105423.75857142858,106574.16533333334,96322.71944444445
2025-06-20,2025-06-20 00:00:00+00:00,104658.59,106524.65,102345.0,103297.99,16419.06283,1714411911.0114017,3029404,7113.97039,743649283.0800211,-0.013000366238452021,-1360.5999999999913,1.0408388294494113,0.433763483736713,105028.2442857143,106362.632,96538.91277777778
2025-06-21,2025-06-21 00:00:00+00:00,103297.98,103982.64,100837.9,102120.01,11154.21332,1144829784.7306418,2172578,4632.93703,475270667.42267615,-0.011403706887229914,-1177.9800000000105,1.031186091737333,0.4151452676735685,104557.58285714287,106043.42533333335,96717.10733333333
2025-06-22,2025-06-22 00:00:00+00:00,102120.02,103399.62,98200.0,100963.87,28746.41072,2892695407.808688,5121309,13142.02965,1322387353.31664,-0.01132138549535977,-1156.1399999999994,1.0529492871690427,0.45714711260194235,103896.13428571427,105831.61099999999,96866.72633333332
2025-06-23,2025-06-23 00:00:00+00:00,100963.87,106074.2,99613.33,105333.93,27666.50609,2836166831.044449,4944207,13408.20163,1375654853.258466,0.043283404251441615,4370.059999999998,1.0648594921984837,0.48504017401256555,103687.47714285714,105750.67833333333,97066.07144444445
2025-06-24,2025-06-24 00:00:00+00:00,105333.94,106290.0,104622.02,106083.0,14651.69335,1543451113.4563613,2973481,6848.32158,721631005.2893264,0.007111383767794521,749.070000000007,1.015942915267742,0.46754380426946346,103906.30999999998,105653.30533333334,97279.114
2025-06-25,2025-06-25 00:00:00+00:00,106083.0,108135.3,105808.03,107340.58,16701.15551,1789545470.94629,2988892,8576.13709,919352853.806412,0.01185467982617383,1257.5800000000017,1.0219952115165551,0.5137353974695426,104256.85285714285,105583.49833333334,97502.54255555556
2025-06-26,2025-06-26 00:00:00+00:00,107340.59,108272.45,106562.5,106947.06,10573.27279,1136093974.6816013,2597742,4983.08998,535471528.1944927,-0.0036660878858676416,-393.5200000000041,1.0160464516129033,0.47132679173354697,104583.77714285713,105517.12800000001,97752.79455555555
2025-06-27,2025-06-27 00:00:00+00:00,106947.06,107735.34,106356.76,107047.59,12232.44042,1308420348.9100096,2304499,4862.2801,520251258.3787664,0.0009399977895605538,100.52999999999884,1.012961846524847,0.397617828866821,105119.43428571428,105492.655,98023.89511111112
2025-06-28,2025-06-28 00:00:00+00:00,107047.58,107577.75,106811.51,107296.79,3282.17352,352025390.60311353,653305,1514.41959,162441164.0132396,0.002327936574751499,249.1999999999971,1.0071737587082141,0.4614472942844676,105858.9742857143,105549.55633333333,98300.63733333333
2025-06-29,2025-06-29 00:00:00+00:00,107296.79,108528.5,107172.52,108356.93,6831.7364,736708189.9495683,1223202,3771.10895,406653127.0920804,0.009880444699230884,1060.1399999999994,1.0126523104989973,0.5519867060523896,106915.12571428569,105695.27133333334,98587.3808888889
2025-06-30,2025-06-30 00:00:00+00:00,108356.93,108789.99,106733.33,107146.5,9754.12491,1050407152.345058,1773485,4331.3813,466474537.7882122,-0.011170766835125301,-1210.429999999993,1.0192691448866067,0.444089262670001,107174.06428571428,105780.42533333335,98831.6937777778
2025-07-01,2025-07-01 00:00:00+00:00,107146.51,107540.0,105250.85,105681.14,10505.62437,1117432945.8926365,2013289,4648.91727,494549276.18377846,-0.013676228341569674,-1465.3600000000006,1.0217494680565524,0.44257624406153406,107116.6557142857,105781.699,99089.08099999999
2025-07-02,2025-07-02 00:00:00+00:00,105681.13,109730.0,105100.19,108849.6,17691.89592,1915699005.8772895,2444708,9248.43029,1002261738.2088752,0.02998131927797143,3168.4600000000064,1.0440513951497137,0.5231833054848258,107332.23,105881.41933333334,99373.93111111112
2025-07-03,2025-07-03 00:00:00+00:00,108849.59,110529.18,108530.4,109584.78,13047.08225,1429459048.638326,2568944,6961.89686,763022147.911677,0.006754090047184302,735.179999999993,1.018416775391964,0.5337838454613419,107709.04714285713,106021.68233333335,99659.43011111113
2025-07-04,2025-07-04 00:00:00+00:00,109584.77,109767.59,107245.0,107984.24,11793.86615,1276215111.6683652,1975212,4787.79822,518313226.966756,-0.014605495398174795,-1600.5399999999936,1.0235217492657,0.40613312146819636,107842.85428571429,106131.26166666667,99931.05511111113
2025-07-05,2025-07-05 00:00:00+00:00,107984.25,108420.56,107756.31,108198.12,3736.9757,403928702.1967476,710020,1803.68528,194976807.36330113,0.001980659399927198,213.8799999999901,1.0061643721838656,0.4827010467513914,107971.61571428571,106354.243,100261.812
2025-07-06,2025-07-06 00:00:00+00:00,108198.12,109700.0,107800.01,109203.84,6447.607,700733299.51122,1256591,3209.35902,348780644.233174,0.009295170747883663,1005.7200000000012,1.0176251375115828,0.49773664884551333,108092.60285714285,106518.08966666667,100595.59644444444
2025-07-07,2025-07-07 00:00:00+00:00,109203.85,109700.0,107513.2,108262.94,9405.37601,1020848316.0537041,1961940,3920.92229,425664101.8022387,-0.00861599738617247,-940.8999999999942,1.0203398280397198,0.41697095945431883,108252.0942857143,106608.44933333334,100950.49111111113
2025-07-08,2025-07-08 00:00:00+00:00,108262.94,109216.56,107429.57,108922.98,9216.0208,1000112813.4398944,1723244,4371.98866,474674358.9974899,0.006096638424931022,660.0399999999936,1.0166340608083975,0.4746208153906602,108715.21428571429,106714.74866666667,101242.79955555554
2025-07-09,2025-07-09 00:00:00+00:00,108922.99,111999.79,108324.53,111233.99,17282.2865,1902054744.194924,2328484,8935.70327,983405508.7482138,0.02121691859697572,2311.0100000000093,1.0339282339835676,0.5170227154342271,109055.84142857142,106747.11433333335,101594.20722222222
2025-07-10,2025-07-10 00:00:00+00:00,111234.0,116868.0,110500.0,116010.0,24883.450665,2826460280.445224,3227017,12900.135467,1465777460.9410756,0.04293660597808269,4776.009999999995,1.0576289592760182,0.5185912114463489,109973.73,106938.30133333334,101956.27566666667
2025-07-11,2025-07-11 00:00:00+00:00,116010.01,118869.98,115222.22,117527.66,25873.521148,3039521803.027247,3708194,12502.931168,1468374333.9502125,0.013082148090681978,1517.6600000000035,1.0316584769847343,0.48309386446505104,111337.07571428572,107234.386,102314.61744444445
2025-07-12,2025-07-12 00:00:00+00:00,117527.66,118200.0,116900.05,117420.0,8446.60437,993093353.4068904,1441851,3784.55219,444996040.90597874,-0.000916039679510372,-107.66000000000349,1.0111201834387582,0.44809084602105365,112654.48714285715,107625.99499999998,102688.61744444445
2025-07-13,2025-07-13 00:00:00+00:00,117420.0,119488.0,117224.79,119086.64,9550.792947,1132096857.0116916,1650283,4766.474307,565024389.3723919,0.014193834099812674,1666.6399999999994,1.0193065818245441,0.49909544918607324,114066.31571428572,108059.99666666666,103071.8958888889
2025-07-14,2025-07-14 00:00:00+00:00,119086.65,123218.0,118905.18,119841.18,27269.348877,3299746181.077073,4076133,14099.580747,1705505292.664724,0.006336059191862198,754.5399999999936,1.0362710859190492,0.5168595398170985,115720.34999999999,108540.88133333334,103474.0868888889
2025-07-15,2025-07-15 00:00:00+00:00,119841.17,119940.83,115736.92,117758.09,32018.46083,3755258445.553272,3805374,15667.30508,1837578524.9238648,-0.01738208852749945,-2083.0899999999965,1.0363229814652057,0.4893347692486528,116982.50857142858,108946.35066666667,103848.83922222222
2025-07-16,2025-07-16 00:00:00+00:00,117758.08,120063.84,117017.29,118630.43,17039.90851,2023850383.7234876,2429625,8355.96881,992430971.3675904,0.007407898684498093,872.3399999999965,1.0260350414883135,0.4903677561093781,118039.14285714286,109340.88066666666,104223.08944444443
2025-07-17,2025-07-17 00:00:00+00:00,118630.44,120998.71,117453.57,119177.56,15728.57651,1869114355.1231644,2347985,7696.17927,914659207.5744278,0.004612054428193568,547.1300000000047,1.0301833311665196,0.4893543324769751,118491.65142857144,109828.427,104608.67688888889
2025-07-18,2025-07-18 00:00:00+00:00,119177.56,120820.71,116812.76,117924.84,19924.66266,2367355518.470308,2805236,8951.37863,1063782057.4785626,-0.010511374792368633,-1252.7200000000012,1.034310892063504,0.4493545853923693,118548.39142857143,110263.02900000001,104973.65277777778
2025-07-19,2025-07-19 00:00:00+00:00,117924.84,118499.9,117277.34,117840.0,6635.80306,783327898.4969696,1133382,2978.3832,351626384.05029035,-0.0007194412983727583,-84.83999999999651,1.0104245202014301,0.44888786002002795,118608.39142857143,110702.40933333333,105336.55011111111
2025-07-20,2025-07-20 00:00:00+00:00,117840.01,118856.8,116467.02,117265.12,12962.92889,1528864683.816082,1615935,6581.33371,776457462.9818255,-0.004878479293957905,-574.8800000000047,1.0205189417570741,0.5078653926675639,118348.17428571428,111167.98033333334,105667.09333333332
2025-07-21,2025-07-21 00:00:00+00:00,117265.11,119676.73,116515.0,117380.36,17107.33128,2020783266.9633648,2509543,8426.31812,995117241.6679094,0.00098273041463659,115.24000000000524,1.0271358194223918,0.4924413508051628,117996.62857142858,111676.65866666666,105933.0641111111
2025-07-22,2025-07-22 00:00:00+00:00,117380.36,120247.8,116128.0,119954.42,20959.12973,2481252763.6519103,2778733,10811.45507,1280627214.6285224,0.02192922223104432,2574.0599999999977,1.0354763709010748,0.5161212244832702,118310.39,112309.677,106224.87900000002
2025-07-23,2025-07-23 00:00:00+00:00,119954.43,120090.0,117301.0,118755.99,14558.75083,1722126986.886661,2101404,7070.08701,836266328.744683,-0.009990711471907332,-1198.429999999993,1.0237764383935346,0.4856008500607281,118328.32714285715,112757.079,106500.16255555557
2025-07-24,2025-07-24 00:00:00+00:00,118756.0,119450.0,117103.1,118340.99,15806.89043,1873181653.2018075,2081435,7651.73992,906619084.6035932,-0.0034945605691132364,-415.0,1.0200413140215758,0.4839995539428436,118208.81714285714,113165.67866666666,106763.52155555558
2025-07-25,2025-07-25 00:00:00+00:00,118340.98,118451.57,114723.16,117614.31,38406.34873,4456778786.620495,3282355,17042.77355,1977873720.8964725,-0.0061405604262733116,-726.6800000000076,1.0324991919678643,0.44378996930118286,118164.45571428571,113508.13633333333,107018.925
2025-07-26,2025-07-26 00:00:00+00:00,117614.31,118297.35,117138.38,117919.99,6991.67206,823629079.7493103,790372,3167.88355,373290310.2164352,0.0025990034716014687,305.68000000000757,1.0098940244862529,0.4532262390857476,118175.88285714285,113873.90066666667,107287.48822222222
2025-07-27,2025-07-27 00:00:00+00:00,117919.99,119766.65,117825.5,119415.55,9328.30919,1107883542.1607983,1095080,5238.30358,622261561.2507277,0.01268283689644134,1495.5599999999977,1.0164747868670194,0.5616669420299165,118483.08714285714,114286.166,107558.6478888889
2025-07-28,2025-07-28 00:00:00+00:00,119415.56,119800.0,117427.5,118062.32,13961.74754,1655882235.896518,1824777,7224.91774,857128354.2234088,-0.011332108758030257,-1353.229999999996,1.0202039556321987,0.5176263961545233,118580.51000000001,114645.01699999999,107823.15344444446
2025-07-29,2025-07-29 00:00:00+00:00,118062.32,119273.36,116950.75,117950.76,15137.93445,1788682083.6856463,1956694,7988.93736,944162800.0745873,-0.0009449246804570377,-111.56000000001222,1.019859727278363,0.5278538923636472,118294.27285714285,114964.81133333333,108087.36188888889
2025-07-30,2025-07-30 00:00:00+00:00,117950.75,118792.0,115796.23,117840.3,15586.73631,1832696878.2229855,1997369,7803.61434,917632890.2336526,-0.000936492482117024,-110.45999999999185,1.02587104951517,0.5007008530092577,118163.45999999999,115321.27133333332,108324.58844444444
2025-07-31,2025-07-31 00:00:00+00:00,117840.29,118922.45,115500.0,115764.08,17010.0073,2002870016.7022424,1859532,8313.51616,979519362.0685424,-0.017618930026484958,-2076.220000000001,1.0296316017316016,0.48905787889387686,117795.33,115657.36933333334,108534.33222222222
2025-08-01,2025-08-01 00:00:00+00:00,115764.07,116052.0,112722.58,113297.93,24487.10206,2810268577.1513696,4160829,11487.2212,1318593418.0612547,-0.021303240176054672,-2466.1500000000087,1.0295364069913941,0.46920548049462507,117178.7042857143,115805.64700000001,108728.12677777775
2025-08-02,2025-08-02 00:00:00+00:00,113297.92,114063.49,112003.0,112546.35,11507.33428,1301882737.326722,2165714,5060.00835,572586383.0717313,-0.00663366047376146,-751.5799999999872,1.0183967393730526,0.43981409896215135,116411.04142857142,115904.366,108931.11266666667
2025-08-03,2025-08-03 00:00:00+00:00,112546.35,114799.97,111920.0,114208.8,7397.76046,841090034.1542541,1419281,3738.18331,425246221.2955304,0.014771247579330682,1662.449999999997,1.0257323981415296,0.505589418525367,115667.22,116111.85133333334,109147.50288888889
2025-08-04,2025-08-04 00:00:00+00:00,114208.81,115720.0,114107.6,115055.03,9667.67916,1109938874.0629709,1954230,4715.29351,541443274.8093747,0.00740949909288946,846.2299999999959,1.0141305224191903,0.48781359718252076,115237.60714285714,116340.415,109349.95855555557
2025-08-05,2025-08-05 00:00:00+00:00,115055.03,115127.81,112650.0,114129.75,12042.79078,1371861747.1466167,2581052,5622.66754,640570774.1010684,-0.008042064740672372,-925.2799999999988,1.021995650244119,0.46693537117236045,114691.74857142857,116504.612,109539.95022222224
2025-08-06,2025-08-06 00:00:00+00:00,114129.75,115716.0,113355.13,114992.27,9761.15318,1118028732.8589184,2026500,4872.24748,558193207.677072,0.007557363439418818,862.5200000000041,1.0208272003216792,0.49926552983098443,114284.88714285714,116728.923,109670.291
2025-08-07,2025-08-07 00:00:00+00:00,114992.27,117621.0,114259.0,117472.01,13468.56263,1564454297.836927,2314671,7008.73753,814088870.444632,0.021564406024856986,2479.7399999999907,1.0294243779483454,0.5203660289534963,114528.87714285713,117013.89066666667,109831.40233333335
